"","X","UNICODE","codeLoc","LATITUDE","LONGITUDE","check","recent_insp","condition","probability","uncertainty","recentinsp","not_sprayed","group_num","order","color"
"874",874,"1.8.5.365","1.8.5",-16.44957565,-71.51504955,0,"2006-12-15",1,0.0665112307300392,0.127795662340634,34,0,62,8,"gray"
"1253",1253,"1.8.5.395","1.8.5",-16.44957155,-71.51526224,0,"2007-01-16",1,0.0652417810743176,0.126037147044239,29,0,62,9,"gray"
"276",276,"1.8.9.1","1.8.9",-16.44764617,-71.51698182,0,NA,0,0.122424931071002,0.189163234906434,3,1,63,1,"blue"
"295",295,"1.8.9.199","1.8.9",-16.44745455,-71.51742396,0,NA,0,0.116091097815923,0.179100666623514,10,1,63,2,"gray"
"297",297,"1.8.9.202","1.8.9",-16.4473985,-71.51703572,0,"2007-04-13",1,0.0783531048230778,0.150576585519969,6,0,63,3,"gray"
"640",640,"1.8.8.184","1.8.8",-16.44764888,-71.51664453,0,"2007-05-15",1,0.077529672387835,0.149913596892539,18,0,63,4,"gray"
"189",189,"1.8.9.201","1.8.9",-16.44744158,-71.51725244,0,"2006-08-30",1,0.0676860408927154,0.129841861627239,10,0,63,5,"gray"
"188",188,"1.8.9.2","1.8.9",-16.44771374,-71.51699047,0,"2007-04-16",1,0.0675268780853008,0.129585038390351,7,0,63,6,"gray"
"169",169,"1.8.9.3","1.8.9",-16.44777687,-71.51699645,0,"2007-04-16",1,0.066637805788003,0.127998566340646,7,0,63,7,"gray"
"639",639,"1.8.8.183","1.8.8",-16.44774934,-71.51665915,0,"2007-05-21",1,0.0661776815168813,0.12787730315762,22,0,63,8,"gray"
"296",296,"1.8.9.200","1.8.9",-16.44743544,-71.51732753,0,"2018-11-07",1,0.0660174061533332,0.126474931989043,61,0,63,9,"gray"
"313",313,"1.8.9.5","1.8.9",-16.44791253,-71.51694488,0,NA,0,0.122418243298991,0.190606156104649,8,1,64,1,"blue"
"317",317,"1.8.9.6","1.8.9",-16.44796953,-71.51703844,0,NA,0,0.118756234326281,0.184633930616502,10,1,64,2,"gray"
"196",196,"1.8.9.82","1.8.9",-16.44796499,-71.51726432,0,"2007-04-12",1,0.06866458360529,0.132050150207628,5,0,64,3,"gray"
"223",223,"1.8.9.81","1.8.9",-16.44803578,-71.51724043,0,"2007-04-16",1,0.0684806700489402,0.131817655219339,7,0,64,4,"gray"
"200",200,"1.8.9.9","1.8.9",-16.44813896,-71.51697324,0,"2007-04-10",1,0.0682518451842875,0.13233399628398,3,0,64,5,"gray"
"222",222,"1.8.9.77","1.8.9",-16.44833515,-71.51707471,0,"2018-11-06",1,0.0680488159833963,0.129319476492645,60,0,64,6,"gray"
"255",255,"1.8.9.11","1.8.9",-16.44828254,-71.51690876,0,"2007-04-12",1,0.0678589536854583,0.13124095784454,5,0,64,7,"gray"
"195",195,"1.8.9.81A","1.8.9",-16.44799984,-71.51721802,0,"2007-04-16",1,0.0677897978380286,0.130540907028658,7,0,64,8,"gray"
"202",202,"1.8.9.10","1.8.9",-16.4481948,-71.51693366,0,"2006-08-31",1,0.0676927439082976,0.131180968141952,10,0,64,9,"gray"
"194",194,"1.8.9.80","1.8.9",-16.4481023,-71.51719015,0,"2007-04-17",1,0.0675435467282359,0.130038238652716,8,0,64,10,"gray"
"240",240,"1.8.9.7","1.8.9",-16.44802669,-71.51702422,0,"2007-04-13",1,0.0675086619706149,0.130560850377293,6,0,64,11,"gray"
"192",192,"1.8.9.79","1.8.9",-16.44817844,-71.51715393,0,"2007-04-13",1,0.0674438921325363,0.129654494947583,6,0,64,12,"gray"
"191",191,"1.8.9.78","1.8.9",-16.4482279,-71.51709712,0,"2007-04-12",1,0.0672556214372693,0.129098704398806,5,0,64,13,"gray"
"193",193,"1.8.9.8","1.8.9",-16.44808117,-71.51699329,0,"2007-04-16",1,0.0650259791925475,0.125611424614989,7,0,64,14,"gray"
"190",190,"1.8.9.4","1.8.9",-16.44783729,-71.51701914,0,"2007-04-12",1,0.0646835823446627,0.124134994476891,5,0,64,15,"gray"
"1255",1255,"1.8.2.33","1.8.2",-16.45403249,-71.51271332,0,NA,0,0.12197597827832,0.182654069445938,42,1,65,1,"blue"
"1264",1264,"1.8.2.39","1.8.2",-16.45426694,-71.51267346,0,"2007-01-20",1,0.0796623246675363,0.147427839317035,42,0,65,2,"gray"
"1167",1167,"1.8.2.40","1.8.2",-16.45418162,-71.51256281,0,"2007-07-10",1,0.0784562477509337,0.144847842142668,40,0,65,3,"gray"
"1163",1163,"1.8.2.35","1.8.2",-16.45395336,-71.51262472,0,"2007-07-13",1,0.0733719425947699,0.136804849904353,41,0,65,4,"gray"
"1161",1161,"1.8.2.31","1.8.2",-16.45411747,-71.51280776,0,"2007-07-13",1,0.0728970489372524,0.13595412315301,41,0,65,5,"gray"
"1162",1162,"1.8.2.32","1.8.2",-16.45408613,-71.5127747,0,"2007-07-10",1,0.0714643490985662,0.133247633335734,40,0,65,6,"gray"
"1213",1213,"1.8.2.34","1.8.2",-16.45398624,-71.51267679,0,"2007-07-13",1,0.0714168399664044,0.133188482981611,41,0,65,7,"gray"
"1052",1052,"1.8.5.292","1.8.5",-16.44890715,-71.51310013,0,NA,0,0.121922196421228,0.187903588913349,37,1,66,1,"blue"
"1518",1518,"1.8.6.33","1.8.6",-16.44898633,-71.51331085,0,NA,0,0.116473438116361,0.179904326525686,51,1,66,2,"gray"
"1464",1464,"1.8.6.46","1.8.6",-16.44888265,-71.51326957,0,"2007-12-05",1,0.0721595669192118,0.139507804916646,48,0,66,3,"gray"
"1283",1283,"1.8.5.293","1.8.5",-16.44880256,-71.51308529,0,"2007-06-08",1,0.071772011344207,0.13794174541863,29,0,66,4,"gray"
"1048",1048,"1.8.5.289","1.8.5",-16.44913243,-71.51315158,0,"2007-06-14",1,0.0711295264940948,0.13467085843503,33,0,66,5,"gray"
"1237",1237,"1.8.5.294","1.8.5",-16.44873772,-71.51303841,0,"2007-06-12",1,0.0702247179415495,0.134943972375799,31,0,66,6,"gray"
"1437",1437,"1.8.6.45","1.8.6",-16.44876866,-71.51322631,0,"2007-12-07",1,0.0699242708506971,0.13522662205425,50,0,66,7,"gray"
"1051",1051,"1.8.5.291","1.8.5",-16.44898285,-71.51312021,0,"2007-06-24",1,0.0695918195247813,0.13283382964209,37,0,66,8,"gray"
"1050",1050,"1.8.5.290","1.8.5",-16.44906475,-71.51313526,0,"2007-06-24",1,0.0675865450664116,0.128178461546002,37,0,66,9,"gray"
"1517",1517,"1.8.6.29","1.8.6",-16.44896693,-71.51376556,0,NA,0,0.121779324651608,0.187136357975962,51,1,67,1,"blue"
"1416",1416,"1.8.6.32","1.8.6",-16.44913589,-71.51344315,0,"2007-12-05",1,0.0719293423783452,0.137242401934246,48,0,67,2,"gray"
"1516",1516,"1.8.6.28","1.8.6",-16.44891756,-71.51391891,0,"2007-07-25",1,0.0714447786706129,0.13617484062169,51,0,67,3,"gray"
"1415",1415,"1.8.6.31","1.8.6",-16.44910191,-71.51350076,0,"2007-12-05",1,0.0712170826905468,0.136054281110506,48,0,67,4,"gray"
"1414",1414,"1.8.6.30","1.8.6",-16.4490252,-71.51367083,0,"2007-07-20",1,0.0711534482942621,0.136037016311236,51,0,67,5,"gray"
"1420",1420,"1.8.6.37","1.8.6",-16.44885431,-71.51365619,0,"2007-12-06",1,0.0711164532842803,0.13748276090536,49,0,67,6,"gray"
"1417",1417,"1.8.6.34","1.8.6",-16.44895577,-71.51339607,0,"2007-12-05",1,0.0698550349198846,0.134772067272369,48,0,67,7,"gray"
"1418",1418,"1.8.6.35","1.8.6",-16.44891668,-71.51346836,0,"2018-11-12",1,0.0672424395538534,0.129668302838344,64,0,67,8,"gray"
"1419",1419,"1.8.6.36","1.8.6",-16.44889904,-71.51356467,0,"2007-12-07",1,0.0650304423753928,0.125096211556596,50,0,67,9,"gray"
"1111",1111,"1.8.5.75","1.8.5",-16.45249005,-71.51308806,0,NA,0,0.121660872296546,0.188447568652656,29,1,68,1,"blue"
"1109",1109,"1.8.5.60","1.8.5",-16.45261006,-71.51336212,0,NA,0,0.116031728559466,0.177952410852095,37,1,68,2,"gray"
"1037",1037,"1.8.5.58","1.8.5",-16.45257164,-71.51352205,0,"2007-06-07",1,0.075840671781179,0.144974684666272,28,0,68,3,"gray"
"864",864,"1.8.5.133","1.8.5",-16.45253426,-71.51287405,0,"2007-06-06",1,0.0753372983912244,0.142982898032626,27,0,68,4,"gray"
"1374",1374,"1.8.5.69","1.8.5",-16.45239756,-71.5134426,0,"2007-06-07",1,0.075031791089252,0.144881610734614,28,0,68,5,"gray"
"1372",1372,"1.8.5.132","1.8.5",-16.45256894,-71.51281138,0,"2018-11-08",1,0.0699200869713785,0.131893019769201,62,0,68,6,"gray"
"1038",1038,"1.8.5.59","1.8.5",-16.45259509,-71.51344518,0,"2007-06-07",1,0.0682087144687982,0.130116908439276,28,0,68,7,"gray"
"773",773,"1.8.5.78","1.8.5",-16.45244224,-71.51333758,0,"2007-06-05",1,0.0657560858422978,0.126490608849689,26,0,68,8,"gray"
"1112",1112,"1.8.5.77","1.8.5",-16.452466,-71.51323943,0,"2007-06-05",1,0.0655344757320966,0.126010726147637,26,0,68,9,"gray"
"836",836,"1.8.5.63","1.8.5",-16.45265932,-71.51313438,0,"2007-06-19",1,0.0648153035345878,0.123384540929441,36,0,68,10,"gray"
"1296",1296,"1.8.5.76","1.8.5",-16.45247274,-71.51316622,0,"2007-01-20",1,0.0646959417370691,0.12413499734574,37,0,68,11,"gray"
"807",807,"1.8.5.62","1.8.5",-16.45263554,-71.51320816,0,"2007-06-05",1,0.0641999661131017,0.122210645424382,26,0,68,12,"gray"
"888",888,"1.8.5.61","1.8.5",-16.45262595,-71.51328997,0,"2007-06-08",1,0.0636126296895759,0.120946493875291,29,0,68,13,"gray"
"1113",1113,"1.8.5.89","1.8.5",-16.45204932,-71.5129754,0,NA,0,0.121656476269646,0.189313265852015,37,1,69,1,"blue"
"774",774,"1.8.5.88","1.8.5",-16.45176801,-71.51289257,0,"2007-06-08",1,0.0807726414867455,0.153687033672259,29,0,69,2,"gray"
"1001",1001,"1.8.5.87","1.8.5",-16.45176152,-71.51296019,0,"2007-06-24",2,0.0692682997062344,0.131648828682354,37,0,69,3,"gray"
"1003",1003,"1.8.5.107","1.8.5",-16.45196707,-71.51274686,0,"2007-06-11",1,0.0655818211873144,0.128462437414267,30,0,69,4,"gray"
"796",796,"1.8.5.108","1.8.5",-16.45187167,-71.5127135,0,"2018-11-06",1,0.0652570263431793,0.12708409768013,60,0,69,5,"gray"
"775",775,"1.8.5.90","1.8.5",-16.45203501,-71.51307197,0,"2007-06-05",1,0.0639156571963703,0.123188595246061,26,0,69,6,"gray"
"891",891,"1.8.5.106","1.8.5",-16.45204583,-71.51275977,0,"2018-11-05",1,0.0622093348405863,0.121375771182442,59,0,69,7,"gray"
"1470",1470,"1.8.6.102","1.8.6",-16.44664024,-71.51406025,0,NA,0,0.12092012819235,0.187637516794998,51,1,70,1,"blue"
"1472",1472,"1.8.6.104","1.8.6",-16.44679055,-71.51394236,0,NA,0,0.119714877820478,0.185729099653822,51,1,70,2,"gray"
"1469",1469,"1.8.6.100","1.8.6",-16.44668792,-71.51422163,0,NA,0,0.118436443195969,0.184325665805851,51,1,70,3,"gray"
"1541",1541,"1.8.6.99","1.8.6",-16.4468698,-71.51418382,0,NA,0,0.117985749705797,0.184200821964744,51,1,70,4,"gray"
"1485",1485,"1.8.6.121","1.8.6",-16.44644334,-71.51408458,0,"2007-07-25",1,0.0787937299866659,0.151467901205655,51,0,70,5,"gray"
"1465",1465,"1.8.6.91","1.8.6",-16.44688909,-71.51344979,0,"2007-07-24",1,0.0741884517312942,0.141852010927614,51,0,70,6,"gray"
"1536",1536,"1.8.6.92","1.8.6",-16.44704128,-71.51345152,0,"2007-07-25",1,0.0732035827834169,0.140056020238498,51,0,70,7,"gray"
"1448",1448,"1.8.6.89","1.8.6",-16.44678656,-71.51374448,0,"2007-12-11",1,0.0715609494063007,0.137316799617832,52,0,70,8,"gray"
"1471",1471,"1.8.6.103","1.8.6",-16.44664052,-71.51397153,0,"2007-12-06",1,0.0711497919581591,0.137072383978969,49,0,70,9,"gray"
"1450",1450,"1.8.6.101","1.8.6",-16.44667427,-71.51413656,0,"2007-07-24",1,0.0683035993270265,0.131887990294931,51,0,70,10,"gray"
"1545",1545,"1.8.6.89A","1.8.6",-16.44674133,-71.51369712,0,"2007-12-11",1,0.0667381602034516,0.127351082717544,52,0,70,11,"gray"
"1449",1449,"1.8.6.90","1.8.6",-16.44665006,-71.51375395,0,"2007-07-23",1,0.066478170918011,0.126704103603942,51,0,70,12,"gray"
"920",920,"1.8.7.61","1.8.7",-16.44619233,-71.51353197,0,NA,0,0.120916243342231,0.185352105258259,41,1,71,1,"blue"
"922",922,"1.8.7.64","1.8.7",-16.44596887,-71.51357844,0,NA,0,0.11889819582916,0.18213986027661,40,1,71,2,"gray"
"750",750,"1.8.7.57","1.8.7",-16.44592863,-71.51380481,0,"2007-07-09",1,0.0746294489884705,0.143146119567898,39,0,71,3,"gray"
"924",924,"1.8.7.67","1.8.7",-16.44593559,-71.51336661,0,"2007-07-10",1,0.0732415767893208,0.139501230987616,40,0,71,4,"gray"
"727",727,"1.8.7.65","1.8.7",-16.44589176,-71.51358954,0,"2007-07-09",1,0.0718076151302769,0.136978160708589,39,0,71,5,"gray"
"725",725,"1.8.7.60","1.8.7",-16.44620475,-71.513752,0,"2007-07-13",1,0.0714930479495825,0.137136863374786,41,0,71,6,"gray"
"724",724,"1.8.7.58","1.8.7",-16.44602877,-71.51378732,0,"2007-07-10",1,0.0713177012476203,0.13684010887001,40,0,71,7,"gray"
"728",728,"1.8.7.68","1.8.7",-16.44613005,-71.51332335,0,"2007-07-10",1,0.0709379552587901,0.134876411542926,40,0,71,8,"gray"
"921",921,"1.8.7.63","1.8.7",-16.44604878,-71.51356595,0,"2007-07-13",1,0.0706945981285881,0.135004127867767,41,0,71,9,"gray"
"726",726,"1.8.7.62","1.8.7",-16.4461197,-71.51354965,0,"2007-07-13",1,0.0684933316038649,0.130505538634195,41,0,71,10,"gray"
"919",919,"1.8.7.59","1.8.7",-16.44611037,-71.51376851,0,"2007-07-16",1,0.0684544142307585,0.131111578706384,42,0,71,11,"gray"
"923",923,"1.8.7.66","1.8.7",-16.44592851,-71.51343939,0,"2007-07-20",1,0.0677133493732057,0.128559085861093,44,0,71,12,"gray"
"729",729,"1.8.7.69","1.8.7",-16.44613728,-71.51339558,0,"2007-07-13",1,0.0675349027380554,0.128183718895055,41,0,71,13,"gray"
"1072",1072,"1.8.5.150A","1.8.5",-16.45156256,-71.51205864,0,"2018-11-06",0,0.120702186360476,0.19039466854752,60,1,72,1,"blue"
"1323",1323,"1.8.4.18","1.8.4",-16.45144067,-71.51158702,0,"2007-07-09",1,0.0759713346732468,0.144016812219493,39,0,72,2,"gray"
"1307",1307,"1.8.4.28","1.8.4",-16.4516947,-71.51166794,0,"2007-07-16",1,0.0748577966659265,0.1450593857639,42,0,72,3,"gray"
"1376",1376,"1.8.4.26","1.8.4",-16.45173243,-71.51151421,0,"2007-07-09",1,0.0722304818273995,0.140150699663612,39,0,72,4,"gray"
"1324",1324,"1.8.4.20","1.8.4",-16.4515464,-71.51184458,0,"2007-07-09",1,0.0713841484645503,0.13457627496573,39,0,72,5,"gray"
"1304",1304,"1.8.4.19","1.8.4",-16.4516362,-71.5117226,0,"2007-07-09",1,0.0705888978685761,0.13503714552982,39,0,72,6,"gray"
"1331",1331,"1.8.4.31","1.8.4",-16.45200289,-71.51156745,0,"2007-07-06",1,0.0701586692665132,0.135345282294198,38,0,72,7,"gray"
"1326",1326,"1.8.4.22","1.8.4",-16.45151245,-71.51152036,0,"2007-07-06",1,0.0698430261433148,0.134528391562129,38,0,72,8,"gray"
"1334",1334,"1.8.4.34","1.8.4",-16.45180085,-71.51141188,0,"2007-07-06",1,0.0673706624220087,0.129897112728033,38,0,72,9,"gray"
"1327",1327,"1.8.4.23","1.8.4",-16.45154985,-71.51147314,0,"2007-07-06",1,0.0662807105972123,0.127568218935861,38,0,72,10,"gray"
"1004",1004,"1.8.5.151","1.8.5",-16.45175089,-71.51189227,0,"2018-11-09",1,0.0662067334010873,0.130495578858119,63,0,72,11,"gray"
"1328",1328,"1.8.4.25","1.8.4",-16.45166011,-71.51147565,0,"2007-07-09",1,0.0661566653354472,0.127718164530794,39,0,72,12,"gray"
"1333",1333,"1.8.4.33","1.8.4",-16.45187509,-71.51145921,0,"2007-07-09",1,0.06580318899232,0.126625476379158,39,0,72,13,"gray"
"1306",1306,"1.8.4.27","1.8.4",-16.45181464,-71.51161285,0,"2007-07-09",1,0.0648796716626124,0.125264998694546,39,0,72,14,"gray"
"1344",1344,"1.8.4.24","1.8.4",-16.45160084,-71.51142016,0,"2012-02-28",1,0.0639529480032874,0.122932360663595,56,0,72,15,"gray"
"1332",1332,"1.8.4.32","1.8.4",-16.45192234,-71.51150987,0,"2007-07-06",1,0.0638396593039293,0.122530109950891,38,0,72,16,"gray"
"1069",1069,"1.8.5.114","1.8.5",-16.45140343,-71.51257064,0,"2018-11-05",0,0.120201712387466,0.185814800842514,59,1,73,1,"blue"
"1115",1115,"1.8.5.94","1.8.5",-16.4512849,-71.51310216,0,NA,0,0.118924684221695,0.18344834043216,29,1,73,2,"gray"
"1063",1063,"1.8.5.315","1.8.5",-16.45105809,-71.51278734,0,"2007-06-08",1,0.0783451754922554,0.149593103845246,29,0,73,3,"gray"
"839",839,"1.8.5.99","1.8.5",-16.45161542,-71.51284438,0,"2007-06-07",1,0.074272076269065,0.143432902788643,28,0,73,4,"gray"
"809",809,"1.8.5.98","1.8.5",-16.45134282,-71.51279191,0,"2007-06-13",1,0.0733550643748641,0.141506962611611,32,0,73,5,"gray"
"1360",1360,"1.8.5.115","1.8.5",-16.45147764,-71.51229775,0,"2007-06-24",2,0.0684944720029564,0.129164356131274,37,0,73,6,"gray"
"808",808,"1.8.5.96","1.8.5",-16.45130569,-71.51294907,0,"2007-06-19",1,0.0682436105130225,0.131192234316057,36,0,73,7,"gray"
"823",823,"1.8.5.109","1.8.5",-16.45177264,-71.5126752,0,"2018-11-06",1,0.0663962128295702,0.128046624067588,60,0,73,8,"gray"
"1068",1068,"1.8.5.112","1.8.5",-16.45157172,-71.51260966,0,"2007-06-14",1,0.0657314853434983,0.126641032985814,33,0,73,9,"gray"
"838",838,"1.8.5.97","1.8.5",-16.45132294,-71.51287639,0,"2007-06-24",1,0.0655438564291544,0.125716553420528,37,0,73,10,"gray"
"837",837,"1.8.5.95","1.8.5",-16.45129197,-71.51303139,0,"2007-06-14",1,0.0654628471198495,0.125301035435969,33,0,73,11,"gray"
"760",760,"1.8.5.110","1.8.5",-16.45171406,-71.51266399,0,"2018-11-07",2,0.0653901576274588,0.125291986785025,61,0,73,12,"gray"
"892",892,"1.8.5.111","1.8.5",-16.45164957,-71.51263778,0,"2007-06-24",1,0.0648118209503546,0.124353734653144,37,0,73,13,"gray"
"1265",1265,"1.8.5.113","1.8.5",-16.45149959,-71.51258509,0,"2018-11-06",1,0.0626606218139943,0.120072003265558,60,0,73,14,"gray"
"877",877,"1.8.5.379","1.8.5",-16.44987485,-71.51540238,0,NA,0,0.119930790825662,0.185813670546647,37,1,74,1,"blue"
"1392",1392,"1.8.5.383A","1.8.5",-16.44994152,-71.51498849,0,NA,0,0.119537804736647,0.184054059824675,37,1,74,2,"gray"
"1031",1031,"1.8.5.382","1.8.5",-16.44990662,-71.515112,0,NA,0,0.118582212075351,0.183210704522333,25,1,74,3,"gray"
"1032",1032,"1.8.5.383","1.8.5",-16.449923,-71.51502718,0,NA,0,0.116480503999024,0.17920594578217,26,1,74,4,"gray"
"959",959,"1.8.5.378","1.8.5",-16.44987246,-71.51550373,0,"2007-06-06",1,0.0778826836354626,0.150147907853876,27,0,74,5,"gray"
"957",957,"1.8.5.376","1.8.5",-16.45011767,-71.51531734,0,"2007-06-04",1,0.0737738232948168,0.142212336352144,25,0,74,6,"gray"
"960",960,"1.8.5.381","1.8.5",-16.44991173,-71.51519357,0,"2007-06-24",1,0.0713512249503795,0.137525917580589,37,0,74,7,"gray"
"878",878,"1.8.5.380","1.8.5",-16.44987399,-71.51529365,0,"2007-06-07",1,0.0708651220518776,0.136659797640459,28,0,74,8,"gray"
"958",958,"1.8.5.377","1.8.5",-16.45008377,-71.51544182,0,"2007-06-04",1,0.0706299946691552,0.135895928654006,25,0,74,9,"gray"
"956",956,"1.8.5.375","1.8.5",-16.45013006,-71.51522066,0,"2007-06-04",1,0.0700511965298571,0.13480430646509,25,0,74,10,"gray"
"955",955,"1.8.5.374","1.8.5",-16.45014711,-71.51514157,0,"2007-06-04",1,0.0690421043897692,0.132650887526869,25,0,74,11,"gray"
"999",999,"1.8.5.385","1.8.5",-16.4497204,-71.51530184,0,"2007-06-04",1,0.068368741862885,0.132237454796513,25,0,74,12,"gray"
"885",885,"1.8.5.396","1.8.5",-16.44964013,-71.51530047,0,"2007-06-06",1,0.0668007648196715,0.129202386673474,27,0,74,13,"gray"
"1321",1321,"1.8.4.12","1.8.4",-16.45105399,-71.51167732,0,NA,0,0.119591602657104,0.180748605035209,39,1,75,1,"blue"
"940",940,"1.8.5.165","1.8.5",-16.45107096,-71.51186887,0,"2007-06-19",1,0.0839092587166288,0.155341033375268,36,0,75,2,"gray"
"1073",1073,"1.8.5.169","1.8.5",-16.45087236,-71.51183697,0,"2007-06-18",1,0.076270178932594,0.14422951845842,35,0,75,3,"gray"
"870",870,"1.8.5.163","1.8.5",-16.45108599,-71.51205157,0,"2007-06-12",1,0.0751136225511012,0.139882907318571,31,0,75,4,"gray"
"900",900,"1.8.5.170","1.8.5",-16.45084177,-71.51192198,0,"2007-06-13",1,0.0726591296601674,0.13758138185225,32,0,75,5,"gray"
"942",942,"1.8.5.171","1.8.5",-16.45081061,-71.51201172,0,"2006-12-19",1,0.070535394340268,0.133752342130019,32,0,75,6,"gray"
"1266",1266,"1.8.5.164","1.8.5",-16.45099016,-71.51201825,0,"2007-06-12",1,0.0702515582580303,0.130801968599933,31,0,75,7,"gray"
"1301",1301,"1.8.4.13","1.8.4",-16.45094668,-71.51165879,0,"2007-07-09",1,0.0699968335166155,0.131892398593093,39,0,75,8,"gray"
"1341",1341,"1.8.4.46","1.8.4",-16.45098767,-71.51118293,0,NA,0,0.11957305297658,0.183223864455471,39,1,76,1,"blue"
"1345",1345,"1.8.4.47","1.8.4",-16.4509117,-71.51113871,0,"2007-01-24",1,0.0806607735753753,0.153836650843001,39,0,76,2,"gray"
"1311",1311,"1.8.4.41","1.8.4",-16.45131787,-71.51132097,0,"2007-07-09",1,0.0795841795664829,0.152975384210401,39,0,76,3,"gray"
"1315",1315,"1.8.4.5","1.8.4",-16.45104462,-71.51136755,0,"2007-07-06",1,0.0762759289755416,0.145731227883041,38,0,76,4,"gray"
"1318",1318,"1.8.4.8","1.8.4",-16.45130926,-71.51149949,0,"2007-07-06",1,0.0729643167577178,0.138856781586445,38,0,76,5,"gray"
"1313",1313,"1.8.4.43","1.8.4",-16.45118744,-71.51123773,0,"2007-07-09",1,0.071448365098473,0.137042444047844,39,0,76,6,"gray"
"1312",1312,"1.8.4.42","1.8.4",-16.45125169,-71.51127722,0,"2007-07-09",1,0.0700117890159005,0.134281969017831,39,0,76,7,"gray"
"1314",1314,"1.8.4.44","1.8.4",-16.45111906,-71.51123786,0,"2007-07-09",1,0.0696700618094615,0.133340158216932,39,0,76,8,"gray"
"1346",1346,"1.8.4.49","1.8.4",-16.45105469,-71.51088414,0,"2007-01-24",1,0.0696380355946586,0.132310615121002,39,0,76,9,"gray"
"1342",1342,"1.8.4.48","1.8.4",-16.45099557,-71.51100933,0,"2007-07-09",1,0.0685880630281108,0.13036281298269,39,0,76,10,"gray"
"1317",1317,"1.8.4.7","1.8.4",-16.45122604,-71.51143369,0,"2007-07-06",1,0.0682594935330824,0.129798513012814,38,0,76,11,"gray"
"1316",1316,"1.8.4.6","1.8.4",-16.45114497,-71.51140902,0,"2007-07-06",1,0.0676770937149696,0.128670942400379,38,0,76,12,"gray"
"1340",1340,"1.8.4.45","1.8.4",-16.45105243,-71.51121375,0,"2007-07-09",1,0.0659682015124646,0.125557464504968,39,0,76,13,"gray"
"294",294,"1.8.9.191","1.8.9",-16.44721495,-71.51796694,0,NA,0,0.119554832290974,0.184719687087762,10,1,77,1,"blue"
"164",164,"1.8.9.193","1.8.9",-16.44721318,-71.51779181,0,"2007-04-17",1,0.0722448352812888,0.139178756946182,8,0,77,2,"gray"
"167",167,"1.8.9.196","1.8.9",-16.4473957,-71.5177958,0,"2007-04-12",1,0.0698215183629529,0.134703866427405,5,0,77,3,"gray"
"168",168,"1.8.9.197","1.8.9",-16.44741545,-71.51770288,0,"2006-08-29",1,0.0696861858752061,0.13436707106692,10,0,77,4,"gray"
"227",227,"1.8.9.198","1.8.9",-16.44743084,-71.51756146,0,"2007-04-13",1,0.0686135932602689,0.132042036897353,6,0,77,5,"gray"
"187",187,"1.8.9.192","1.8.9",-16.44729608,-71.51796549,0,"2007-04-13",1,0.0681694804268507,0.131172276780163,6,0,77,6,"gray"
"166",166,"1.8.9.195","1.8.9",-16.44733359,-71.51780959,0,"2007-04-12",1,0.0676059778748026,0.130159718159347,5,0,77,7,"gray"
"165",165,"1.8.9.194","1.8.9",-16.44728555,-71.51779425,0,"2007-04-16",1,0.0665190167130748,0.127826944204131,7,0,77,8,"gray"
"911",911,"1.8.7.17","1.8.7",-16.44731109,-71.51607436,0,NA,0,0.11945166643896,0.180293932679424,41,1,78,1,"blue"
"698",698,"1.8.7.113","1.8.7",-16.44757483,-71.51592472,0,"2007-07-19",2,0.082133688937825,0.150765077704087,43,0,78,2,"gray"
"1298",1298,"1.8.8.118","1.8.8",-16.44722242,-71.51630972,0,"2007-05-22",1,0.0765938787279936,0.146263839177575,23,0,78,3,"gray"
"699",699,"1.8.7.114","1.8.7",-16.4474753,-71.51588434,0,"2007-07-19",1,0.0743050235160402,0.137866467446147,43,0,78,4,"gray"
"718",718,"1.8.7.115","1.8.7",-16.44737876,-71.51584493,0,"2007-07-09",1,0.0730269061243917,0.137161223235269,39,0,78,5,"gray"
"746",746,"1.8.7.18","1.8.7",-16.44723074,-71.51605279,0,"2007-07-09",1,0.0729207866777835,0.137562134925002,39,0,78,6,"gray"
"679",679,"1.8.7.16A","1.8.7",-16.44736378,-71.5160691,0,"2007-07-06",1,0.0697383717448219,0.130947376343572,38,0,78,7,"gray"
"677",677,"1.8.7.15","1.8.7",-16.44748213,-71.51610448,0,"2007-07-06",1,0.0692935392718721,0.130541219050878,38,0,78,8,"gray"
"678",678,"1.8.7.16","1.8.7",-16.44739851,-71.5160847,0,"2007-07-06",1,0.0686467527702163,0.128896895788263,38,0,78,9,"gray"
